Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-28 00:00:00+09:00,2524.9440335134886,2549.5436720752928,2485.955927113648,2511.947998046875,32137100,30.0,0.0
2023-09-29 00:00:00+09:00,2523.087867647059,2531.9066074346406,2483.6356107026145,2485.4921875,33276200,0.0,0.0
2023-10-02 00:00:00+09:00,2506.842438346088,2549.5436981734974,2491.0615379750884,2494.310546875,28738800,0.0,0.0
2023-10-03 00:00:00+09:00,2487.8125374880037,2494.3105553098007,2407.0514588456695,2418.19091796875,31775900,0.0,0.0
2023-10-04 00:00:00+09:00,2371.7768224567985,2379.2031295329843,2293.800598156849,2299.83447265625,46063800,0.0,0.0
2023-10-05 00:00:00+09:00,2346.7127292471046,2404.2666015625,2325.826243326195,2404.2666015625,41463500,0.0,0.0
2023-10-06 00:00:00+09:00,2380.595454617941,2417.262844150953,2354.139236853616,2387.5576171875,28521800,0.0,0.0
2023-10-10 00:00:00+09:00,2413.5496605008098,2451.145337904765,2408.9082188460006,2436.292724609375,27455800,0.0,0.0
2023-10-11 00:00:00+09:00,2459.964045665256,2488.740983557944,2450.6811624740667,2460.892333984375,23177900,0.0,0.0
2023-10-12 00:00:00+09:00,2485.955895015967,2543.509765625,2481.3144538378197,2543.509765625,32321600,0.0,0.0
2023-10-13 00:00:00+09:00,2513.804813226744,2530.514003270349,2485.027874818314,2494.77490234375,24757200,0.0,0.0
2023-10-16 00:00:00+09:00,2459.964186589521,2473.88851217399,2441.862563329711,2469.2470703125,19258100,0.0,0.0
2023-10-17 00:00:00+09:00,2511.0201326318306,2524.016170286857,2462.7491356274477,2488.7412109375,22766500,0.0,0.0
2023-10-18 00:00:00+09:00,2483.171047812412,2503.593389140215,2470.175012421992,2477.601318359375,18891100,0.0,0.0
2023-10-19 00:00:00+09:00,2436.7565018017485,2475.7446058305763,2434.8999254194237,2455.322265625,18842300,0.0,0.0
2023-10-20 00:00:00+09:00,2414.0138089184,2452.537774721174,2390.3424564371776,2429.33056640625,23366400,0.0,0.0
2023-10-23 00:00:00+09:00,2413.549393109435,2442.3263281811246,2400.0892138017093,2422.832275390625,17852100,0.0,0.0
2023-10-24 00:00:00+09:00,2455.322700801552,2458.571710046469,2361.5655768768047,2411.22900390625,26740000,0.0,0.0
2023-10-25 00:00:00+09:00,2442.3265575062146,2472.9600719105115,2426.0815119887843,2450.68115234375,18828500,0.0,0.0
2023-10-26 00:00:00+09:00,2429.7947235607326,2439.5417511051023,2386.629315864238,2408.444091796875,22969100,0.0,0.0
2023-10-27 00:00:00+09:00,2408.908275020875,2454.3944042987255,2408.4441308445703,2449.288818359375,20775500,0.0,0.0
2023-10-30 00:00:00+09:00,2407.0517859825723,2408.9083627554087,2376.8824134239785,2389.414306640625,28552500,0.0,0.0
2023-10-31 00:00:00+09:00,2404.2666015625,2407.051466351955,2344.856152720801,2404.2666015625,32184100,0.0,0.0
2023-11-01 00:00:00+09:00,2509.6273718639814,2554.6493535674776,2486.420164800323,2517.517822265625,66935200,0.0,0.0
2023-11-02 00:00:00+09:00,2610.346923474298,2642.3728725709775,2549.5440346095875,2562.075927734375,62211400,0.0,0.0
2023-11-06 00:00:00+09:00,2636.3387175805956,2660.9383570228088,2621.0219609467645,2641.908447265625,48988800,0.0,0.0
2023-11-07 00:00:00+09:00,2645.6217878955904,2649.334941282111,2616.3807049767447,2628.91259765625,27050700,0.0,0.0
2023-11-08 00:00:00+09:00,2656.296896119891,2673.006085052324,2559.290771484375,2559.290771484375,32626900,0.0,0.0
2023-11-09 00:00:00+09:00,2594.5656627800577,2616.844580814663,2554.649267968057,2615.4521484375,23116200,0.0,0.0
2023-11-10 00:00:00+09:00,2571.823058102159,2613.1318926394433,2571.3589138938746,2601.992431640625,23638200,0.0,0.0
2023-11-13 00:00:00+09:00,2629.840649318729,2641.4442526072867,2606.169298610071,2614.988037109375,19390400,0.0,0.0
2023-11-14 00:00:00+09:00,2640.980323132803,2660.9385224113107,2634.0181605937883,2639.587890625,25175900,0.0,0.0
2023-11-15 00:00:00+09:00,2673.9344511872405,2690.64364060622,2654.904541015625,2654.904541015625,29788400,0.0,0.0
2023-11-16 00:00:00+09:00,2654.9047571720866,2689.7155712958465,2653.0481804188194,2672.542236328125,21411300,0.0,0.0
2023-11-17 00:00:00+09:00,2636.338597936474,2685.07373046875,2630.7688685042135,2685.07373046875,24794700,0.0,0.0
2023-11-20 00:00:00+09:00,2685.0737864542352,2692.035948389726,2569.9660424541225,2580.641357421875,46342000,0.0,0.0
2023-11-21 00:00:00+09:00,2585.2828215157965,2592.7091276458236,2525.40822834245,2538.868408203125,36142900,0.0,0.0
2023-11-22 00:00:00+09:00,2532.3705726303374,2581.569854283346,2516.5896709680515,2532.834716796875,31006900,0.0,0.0
2023-11-24 00:00:00+09:00,2585.2832401423975,2612.203604222875,2575.0720675601474,2601.992431640625,29415500,0.0,0.0
2023-11-27 00:00:00+09:00,2599.207292136733,2601.9921570925935,2563.932336029163,2571.358642578125,22122900,0.0,0.0
2023-11-28 00:00:00+09:00,2571.358405526883,2580.177143740784,2539.7966056034484,2557.43408203125,22163500,0.0,0.0
2023-11-29 00:00:00+09:00,2571.358463773974,2608.02584980974,2547.2229691681537,2601.52783203125,36001000,0.0,0.0
2023-11-30 00:00:00+09:00,2608.490030640544,2617.772913311863,2586.675256362945,2594.1015625,49146600,0.0,0.0
2023-12-01 00:00:00+09:00,2616.8445408501643,2638.1951703072605,2601.9919290539233,2629.840576171875,26774000,0.0,0.0
2023-12-04 00:00:00+09:00,2601.063787792175,2601.5279319370343,2547.687211133342,2569.037841796875,30495700,0.0,0.0
2023-12-05 00:00:00+09:00,2571.358504481512,2584.8186843786175,2546.758865359216,2556.041748046875,24512600,0.0,0.0
2023-12-06 00:00:00+09:00,2571.822707703479,2626.5917168189835,2560.2191040773127,2624.27099609375,27896600,0.0,0.0
2023-12-07 00:00:00+09:00,2599.2071479692254,2610.3466071748076,2576.9282295580606,2594.1015625,26610300,0.0,0.0
2023-12-08 00:00:00+09:00,2516.589402466162,2525.8722848065017,2466.461837828326,2488.276611328125,55312000,0.0,0.0
2023-12-11 00:00:00+09:00,2507.306833284484,2521.2311585341204,2497.5598056097388,2511.484130859375,31081400,0.0,0.0
2023-12-12 00:00:00+09:00,2531.442195803422,2539.3326463587314,2489.205078125,2489.205078125,25316700,0.0,0.0
2023-12-13 00:00:00+09:00,2480.850520279333,2489.6692592662944,2454.858447475658,2481.77880859375,20383300,0.0,0.0
2023-12-14 00:00:00+09:00,2418.6553099422913,2435.364500339129,2368.9918829294675,2387.093505859375,43459500,0.0,0.0
2023-12-15 00:00:00+09:00,2429.3304284933183,2435.828446452605,2406.123221495866,2414.013671875,32057100,0.0,0.0
2023-12-18 00:00:00+09:00,2404.7307632192897,2431.651123046875,2387.093286090872,2431.651123046875,21229700,0.0,0.0
2023-12-19 00:00:00+09:00,2432.1155957086726,2466.926410532747,2404.7310880470673,2451.1455078125,24989000,0.0,0.0
2023-12-20 00:00:00+09:00,2474.816629891677,2498.952125907125,2445.1114040265106,2454.394287109375,34125400,0.0,0.0
2023-12-21 00:00:00+09:00,2339.286449353448,2391.73473680919,2316.079242514624,2355.531494140625,47672400,0.0,0.0
2023-12-22 00:00:00+09:00,2339.286395195747,2366.6708986315703,2319.792341902449,2335.5732421875,38330200,0.0,0.0
2023-12-25 00:00:00+09:00,2343.927680388839,2369.919749715923,2334.180654391182,2355.067138671875,19273800,0.0,0.0
2023-12-26 00:00:00+09:00,2360.6373384694143,2362.029771032412,2339.750850024443,2358.78076171875,17223900,0.0,0.0
2023-12-27 00:00:00+09:00,2374.097445994166,2398.23294300134,2364.350418356653,2397.768798828125,26896000,0.0,0.0
2023-12-28 00:00:00+09:00,2371.7767897532767,2388.4859804442976,2356.9241758057024,2372.705078125,17822300,0.0,0.0
2023-12-29 00:00:00+09:00,2387.5571378594864,2427.937672656099,2384.7722733907544,2404.73046875,26860500,0.0,0.0
2024-01-04 00:00:00+09:00,2418.190903144272,2446.03955078125,2387.557390743596,2446.03955078125,29812900,0.0,0.0
2024-01-05 00:00:00+09:00,2453.9300324960527,2513.804625685383,2453.9300324960527,2507.770751953125,30515500,0.0,0.0
2024-01-09 00:00:00+09:00,2520.302893419839,2521.2311817783734,2471.5677545968038,2500.808837890625,30486100,0.0,0.0
2024-01-10 00:00:00+09:00,2491.52578125,2554.6493852459016,2487.3484839267417,2548.1513671875,33701200,0.0,0.0
2024-01-11 00:00:00+09:00,2624.2708577130584,2661.866531479375,2624.2708577130584,2640.0517578125,49003100,0.0,0.0
2024-01-12 00:00:00+09:00,2673.4703527053225,2676.255217656057,2618.237197849084,2633.553955078125,34169200,0.0,0.0
2024-01-15 00:00:00+09:00,2649.334767989724,2650.263056275635,2627.055849127862,2645.157470703125,4866000,0.0,0.0
2024-01-16 00:00:00+09:00,2649.3346839967594,2663.723151972215,2627.0557658412154,2649.798828125,23810700,0.0,0.0
2024-01-17 00:00:00+09:00,2673.4702925345705,2710.6018243753283,2642.3726346179355,2651.655517578125,42925400,0.0,0.0
2024-01-18 00:00:00+09:00,2673.4704929217123,2751.446715631929,2666.9724743625275,2721.27734375,45748100,0.0,0.0
2024-01-19 00:00:00+09:00,2770.9407199032803,2770.9407199032803,2726.3828791812175,2749.590087890625,38896900,0.0,0.0
2024-01-22 00:00:00+09:00,2752.3748603273284,2773.2613474630334,2744.484409631618,2768.15576171875,27665300,0.0,0.0
2024-01-23 00:00:00+09:00,2782.0799836031533,2816.42665006739,2757.944488249906,2776.51025390625,40894100,0.0,0.0
2024-01-24 00:00:00+09:00,2784.864716643436,2801.573904943297,2740.3068811771413,2747.26904296875,28933300,0.0,0.0
2024-01-25 00:00:00+09:00,2751.44677734375,2751.44677734375,2751.44677734375,2751.44677734375,28781400,0.0,0.0
2024-01-26 00:00:00+09:00,2738.450304194577,2738.450304194577,2681.36057751391,2685.07373046875,33005600,0.0,0.0
2024-01-29 00:00:00+09:00,2718.956623898892,2779.295367686337,2718.028335532931,2769.54833984375,39361500,0.0,0.0
2024-01-30 00:00:00+09:00,2738.450304699379,2769.5479607018974,2720.8128281606373,2747.26904296875,30914300,0.0,0.0
2024-01-31 00:00:00+09:00,2729.167451171875,2784.86474609375,2728.239162923177,2784.86474609375,28387200,0.0,0.0
2024-02-01 00:00:00+09:00,2729.6317846223737,2747.733406727504,2720.8130456480794,2733.80908203125,29852200,0.0,0.0
2024-02-02 00:00:00+09:00,2750.982232451984,2753.3029530800018,2727.3108820462053,2739.8427734375,24939800,0.0,0.0
2024-02-05 00:00:00+09:00,2780.687241049374,2791.362555111156,2746.804722505457,2777.438232421875,29891100,0.0,0.0
2024-02-06 00:00:00+09:00,2784.4005389005183,2922.251340709729,2739.8427039722887,2910.18359375,80031600,0.0,0.0
2024-02-07 00:00:00+09:00,2965.881468228767,3122.762209427722,2961.240026181461,3026.22021484375,90841000,0.0,0.0
2024-02-08 00:00:00+09:00,3091.199860074627,3164.5346315298507,3047.5703125,3109.765625,65539300,0.0,0.0
2024-02-09 00:00:00+09:00,3119.0485700985555,3128.331452747658,3059.638121144297,3084.701904296875,38909900,0.0,0.0
2024-02-13 00:00:00+09:00,3124.618361155192,3210.9491714901396,3109.7657486244484,3208.164306640625,50279000,0.0,0.0
2024-02-14 00:00:00+09:00,3205.379712094373,3215.5908840703473,3119.977182840773,3142.256103515625,40613000,0.0,0.0
2024-02-15 00:00:00+09:00,3170.1044603524865,3171.032748627846,3110.694010729482,3139.470947265625,31611400,0.0,0.0
2024-02-16 00:00:00+09:00,3193.3120114327035,3205.379760313118,3152.467322914378,3169.176513671875,39276000,0.0,0.0
2024-02-19 00:00:00+09:00,3169.1761960755284,3201.6662859591383,3157.1084484044736,3184.02880859375,18623200,0.0,0.0
2024-02-20 00:00:00+09:00,3202.594895186868,3223.9455278214473,3127.403536778133,3169.176513671875,32113800,0.0,0.0
2024-02-21 00:00:00+09:00,3156.180225193205,3189.598604048192,3152.4670719870956,3183.1005859375,27204700,0.0,0.0
2024-02-22 00:00:00+09:00,3202.5947031261094,3276.857768705845,3197.024973207629,3268.503173828125,45277100,0.0,0.0
2024-02-26 00:00:00+09:00,3295.4235754240444,3348.3360102970505,3269.4315021530942,3309.347900390625,36879000,0.0,0.0
2024-02-27 00:00:00+09:00,3341.8376059987436,3344.6224706704093,3310.2758063865335,3325.12841796875,26141000,0.0,0.0
2024-02-28 00:00:00+09:00,3330.698201976103,3340.909372606465,3287.0686547372857,3313.989013671875,21824800,0.0,0.0
2024-02-29 00:00:00+09:00,3304.706203288974,3368.7580931841817,3286.140438101957,3361.331787109375,42143900,0.0,0.0
2024-03-01 00:00:00+09:00,3337.1960887079654,3424.4551797618037,3328.8414948836617,3416.1005859375,29522200,0.0,0.0
2024-03-04 00:00:00+09:00,3429.096825825198,3438.379708407291,3375.2561068490577,3399.3916015625,33112100,0.0,0.0
2024-03-05 00:00:00+09:00,3402.1767055013283,3473.6549064081773,3379.8977857381547,3461.587158203125,31082800,0.0,0.0
2024-03-06 00:00:00+09:00,3461.5869748871346,3501.5033706822933,3425.3837321891997,3498.718505859375,31920900,0.0,0.0
2024-03-07 00:00:00+09:00,3526.566975711343,3537.7064344395703,3378.969147562329,3397.534912109375,44389400,0.0,0.0
2024-03-08 00:00:00+09:00,3382.6826526250866,3402.1767074289082,3337.1965247495023,3351.120849609375,39889700,0.0,0.0
2024-03-11 00:00:00+09:00,3249.0089202758722,3276.857568163951,3196.096489288522,3247.15234375,34641400,0.0,0.0
2024-03-12 00:00:00+09:00,3194.239956441097,3225.8017578125,3154.323560589029,3225.8017578125,40384800,0.0,0.0
2024-03-13 00:00:00+09:00,3254.579025428054,3282.427676529834,3160.8219000520603,3197.025146484375,32358800,0.0,0.0
2024-03-14 00:00:00+09:00,3202.594566400581,3214.66231404209,3170.1044765965166,3197.953125,21846100,0.0,0.0
2024-03-15 00:00:00+09:00,3186.8137717990703,3257.3636834380827,3178.4591769997132,3237.86962890625,33847800,0.0,0.0
2024-03-18 00:00:00+09:00,3262.9335949819965,3319.5591851082845,3252.7224229920103,3311.20458984375,26489600,0.0,0.0
2024-03-19 00:00:00+09:00,3317.7023551764455,3411.45947265625,3303.7780307982566,3411.45947265625,33925900,0.0,0.0
2024-03-21 00:00:00+09:00,3527.495426942123,3554.415786779313,3505.2165084561725,3526.567138671875,45118200,0.0,0.0
2024-03-22 00:00:00+09:00,3554.4158787372685,3611.041464687379,3537.7066894405148,3594.332275390625,38840700,0.0,0.0
2024-03-25 00:00:00+09:00,3573.910004538593,3607.328383801811,3548.8462200911795,3555.34423828125,28829300,0.0,0.0
2024-03-26 00:00:00+09:00,3554.415858043324,3583.192794997971,3517.2843264889407,3573.909912109375,30536000,0.0,0.0
2024-03-27 00:00:00+09:00,3597.117166843409,3611.969779661343,3570.1968061109037,3576.69482421875,35165500,0.0,0.0
2024-03-28 00:00:00+09:00,3605.811924223266,3619.900796029296,3552.274211360352,3574.81640625,34646300,45.0,0.0
2024-03-29 00:00:00+09:00,3572.9377454901787,3600.1762298800877,3561.6666485012506,3568.241455078125,12094300,0.0,0.0
2024-04-01 00:00:00+09:00,3570.1202713603925,3591.7232090718603,3396.357511507282,3417.96044921875,38828100,0.0,0.0
2024-04-02 00:00:00+09:00,3461.1661286568005,3479.951290820474,3396.3573191921278,3412.32470703125,31273800,0.0,0.0
2024-04-03 00:00:00+09:00,3412.3246128819924,3433.927548774171,3378.511321920321,3400.1142578125,30222400,0.0,0.0
2024-04-04 00:00:00+09:00,3447.0770515002896,3511.8858571007036,3430.170406561051,3444.25927734375,33637800,0.0,0.0
2024-04-05 00:00:00+09:00,3386.02543548643,3411.3854040739843,3351.272885940522,3399.175048828125,26966800,0.0,0.0
2024-04-08 00:00:00+09:00,3442.381189407175,3475.255225322387,3420.778251520036,3473.376708984375,23272600,0.0,0.0
2024-04-09 00:00:00+09:00,3512.825379452463,3546.638671875,3490.283184504105,3546.638671875,22518400,0.0,0.0
2024-04-10 00:00:00+09:00,3522.2180208420373,3531.610602230949,3495.918792953083,3512.825439453125,17062700,0.0,0.0
2024-04-11 00:00:00+09:00,3495.918491382695,3564.4843296070194,3494.9792333248274,3551.334716796875,23458700,0.0,0.0
2024-04-12 00:00:00+09:00,3581.3909287013453,3583.26944479298,3526.9139620439423,3538.18505859375,21094100,0.0,0.0
2024-04-15 00:00:00+09:00,3494.9791884861543,3538.18505859375,3461.1658988367317,3538.18505859375,21091500,0.0,0.0
2024-04-16 00:00:00+09:00,3514.704036262075,3525.035876026608,3409.50712229592,3427.35302734375,29226300,0.0,0.0
2024-04-17 00:00:00+09:00,3462.1054477092457,3466.801738332834,3353.1515052419986,3378.511474609375,24105100,0.0,0.0
2024-04-18 00:00:00+09:00,3350.333487553573,3413.263777339412,3342.8194231015323,3383.20751953125,20201900,0.0,0.0
2024-04-19 00:00:00+09:00,3334.3663663501297,3352.212270846088,3243.2583276076048,3308.067138671875,35457300,0.0,0.0
2024-04-22 00:00:00+09:00,3324.9735409040018,3390.72160527216,3288.3424764703136,3303.37060546875,26643700,0.0,0.0
2024-04-23 00:00:00+09:00,3373.815261410567,3375.6937777031117,3279.889446783324,3297.7353515625,21861900,0.0,0.0
2024-04-24 00:00:00+09:00,3335.30554651331,3400.114356062569,3311.8240937780715,3398.23583984375,29269700,0.0,0.0
2024-04-25 00:00:00+09:00,3343.7589557790607,3385.086313659476,3284.585693359375,3284.585693359375,27833100,0.0,0.0
2024-04-26 00:00:00+09:00,3289.2818337117164,3333.4269639756944,3257.3470586271364,3296.7958984375,30255300,0.0,0.0
2024-04-30 00:00:00+09:00,3359.7262515193356,3418.8995123093046,3340.001831256013,3417.02099609375,35459100,0.0,0.0
2024-05-01 00:00:00+09:00,3381.3291002080446,3436.745327128121,3358.7869062066575,3386.025390625,27076000,0.0,0.0
2024-05-02 00:00:00+09:00,3363.483154296875,3401.992735231299,3342.8194767223063,3363.483154296875,20164900,0.0,0.0
2024-05-07 00:00:00+09:00,3428.2923031462733,3428.2923031462733,3345.6375846046644,3380.39013671875,25496600,0.0,0.0
2024-05-08 00:00:00+09:00,3331.5484771600613,3450.834255733314,3243.258215853874,3361.604736328125,68295000,0.0,0.0
2024-05-09 00:00:00+09:00,3376.6326817795803,3376.6326817795803,3262.0431999500647,3313.702392578125,40742400,0.0,0.0
2024-05-10 00:00:00+09:00,3291.160623859489,3324.9739179402372,3180.3281599281477,3216.959228515625,50941700,0.0,0.0
2024-05-13 00:00:00+09:00,3209.4448871034565,3225.4122746014837,3147.4538532875863,3161.542724609375,30544300,0.0,0.0
2024-05-14 00:00:00+09:00,3146.514685465615,3225.4123671310213,3145.5754273505504,3183.145751953125,31178100,0.0,0.0
2024-05-15 00:00:00+09:00,3201.9307131341925,3247.015099825434,3198.1736809099225,3200.991455078125,23592600,0.0,0.0
2024-05-16 00:00:00+09:00,3198.1737443655375,3200.0522605149445,3117.397549941033,3148.39306640625,29023000,0.0,0.0
2024-05-17 00:00:00+09:00,3162.482203029504,3229.169531932116,3149.332588879693,3227.291015625,22329600,0.0,0.0
2024-05-20 00:00:00+09:00,3229.1694794896375,3266.7398050218035,3209.445058585251,3237.622802734375,23715900,0.0,0.0
2024-05-21 00:00:00+09:00,3256.4077225153205,3267.6788193339485,3213.201851377246,3228.22998046875,16456200,0.0,0.0
2024-05-22 00:00:00+09:00,3216.0195888983176,3220.715879185844,3179.3885246556088,3182.206298828125,19191500,0.0,0.0
2024-05-23 00:00:00+09:00,3181.2672801055596,3208.505765822436,3147.453987491506,3196.29541015625,16120400,0.0,0.0
2024-05-24 00:00:00+09:00,3118.3369886070586,3200.0524458386294,3108.0051491869754,3186.90283203125,20602300,0.0,0.0
2024-05-27 00:00:00+09:00,3211.3234287250907,3240.4404296875,3196.295299196105,3240.4404296875,14620900,0.0,0.0
2024-05-28 00:00:00+09:00,3231.047946726363,3242.3190442149435,3208.5057517492023,3238.56201171875,14393400,0.0,0.0
2024-05-29 00:00:00+09:00,3226.3518228446487,3242.319211778669,3184.085205078125,3184.085205078125,19973000,0.0,0.0
2024-05-30 00:00:00+09:00,3146.51465430274,3154.028719148836,3106.1265557549737,3127.7294921875,23500000,0.0,0.0
2024-05-31 00:00:00+09:00,3165.299747403107,3194.416748046875,3144.6360695268854,3194.416748046875,34664500,0.0,0.0
2024-06-03 00:00:00+09:00,3195.3557741998093,3219.7764826446046,3119.2758748140996,3138.06103515625,34205700,0.0,0.0
2024-06-04 00:00:00+09:00,3099.5518561201866,3136.182923510698,3084.523725908695,3097.67333984375,31397200,0.0,0.0
2024-06-05 00:00:00+09:00,3052.588975525851,3061.0422988426917,3008.4438426490156,3022.53271484375,29958300,0.0,0.0
2024-06-06 00:00:00+09:00,3060.103265442398,3101.430626915531,3051.649941504712,3074.192138671875,23424700,0.0,0.0
2024-06-07 00:00:00+09:00,3067.6170559871566,3072.3133466423724,2999.990470552045,3023.471923828125,24229500,0.0,0.0
2024-06-10 00:00:00+09:00,3039.4393919406134,3089.220074194276,3027.22903591613,3073.252685546875,17848400,0.0,0.0
2024-06-11 00:00:00+09:00,3063.859767545713,3105.1871218596343,3049.770896756876,3056.345703125,19196400,0.0,0.0
