Date,Open,High,Low,Close,Volume,Lag_1,Lag_7,Lag_30,Rolling_Mean_7,Rolling_STD_7,Rolling_Mean_30,Day_of_Week,Month,Quarter,Close_Diff
2023-08-08 00:00:00+09:00,2261.8728969252084,2273.3498245532032,2222.3922658849065,2225.146728515625,22190700,2243.96875,2120.93603515625,,2235.9021344866073,33.61608168988269,,1,8,3,-18.822021484375
2023-08-09 00:00:00+09:00,2224.687718100997,2228.3603350520507,2188.8797028282197,2199.4384765625,19106300,2225.146728515625,2190.715576171875,,2237.148263113839,31.773020866954475,,2,8,3,-25.708251953125
2023-08-10 00:00:00+09:00,2209.5378219962563,2233.4098283839157,2198.979049940176,2230.1962890625,19458600,2199.4384765625,2245.34619140625,,2234.9839913504466,31.637226329999784,,3,8,3,30.7578125
2023-08-14 00:00:00+09:00,2239.8371401054915,2258.200223853026,2206.3245122662415,2210.915283203125,17152200,2230.1962890625,2297.6806640625,,2222.588936941964,16.21960164599032,,0,8,3,-19.281005859375
2023-08-15 00:00:00+09:00,2233.869296253294,2238.460067515631,2216.8834425826462,2221.01513671875,12578800,2210.915283203125,2210.456298828125,,2224.097342354911,15.372062302763432,,1,8,3,10.099853515625
2023-08-16 00:00:00+09:00,2203.5696747785278,2215.0466001679993,2174.1887457814805,2176.484130859375,22466200,2221.01513671875,2238.000732421875,,2215.309256417411,22.17694850173029,,2,8,3,-44.531005859375
2023-08-17 00:00:00+09:00,2167.3030917015603,2184.288945205682,2141.5947728845117,2182.45263671875,18693200,2176.484130859375,2243.96875,,2206.521240234375,21.089051486767275,,3,8,3,5.968505859375
2023-08-18 00:00:00+09:00,2156.2850635410014,2174.189069816943,2143.430905189043,2156.744140625,20054000,2182.45263671875,2225.146728515625,,2196.749441964286,26.23903929090022,,4,8,3,-25.70849609375
2023-08-21 00:00:00+09:00,2157.2035351127365,2181.534624144653,2155.8263036580997,2163.630615234375,14606100,2156.744140625,2199.4384765625,,2191.634033203125,28.975210746416526,,0,8,3,6.886474609375
2023-08-22 00:00:00+09:00,2190.715540053409,2221.9327774221497,2187.9610779326376,2218.71923828125,18256500,2163.630615234375,2230.1962890625,,2189.994454520089,26.661833695848895,,1,8,3,55.088623046875
2023-08-23 00:00:00+09:00,2197.1429949010517,2213.6697704581843,2193.9294552093866,2213.210693359375,15164600,2218.71923828125,2210.915283203125,,2190.3223702566966,26.9743094693706,,2,8,3,-5.508544921875
2023-08-24 00:00:00+09:00,2214.1290869140626,2215.0472412109375,2198.0613867187503,2203.5703125,16406900,2213.210693359375,2221.01513671875,,2187.830252511161,24.343608787115173,,3,8,3,-9.640380859375
2023-08-25 00:00:00+09:00,2185.2066928170666,2205.4060824145354,2182.45223059923,2198.97900390625,15384300,2203.5703125,2176.484130859375,,2191.0438058035716,24.079519099817883,2170.7919026692707,4,8,3,-4.59130859375
2023-08-28 00:00:00+09:00,2223.3102076933806,2246.7231378177585,2221.9329765095936,2237.08251953125,18256100,2198.97900390625,2182.45263671875,2030.4979248046875,2198.848074776786,29.150037497066485,2177.678055826823,0,8,3,38.103515625
2023-08-29 00:00:00+09:00,2246.264256396755,2250.3959503079695,2218.7196303219944,2232.491943359375,17541400,2237.08251953125,2156.744140625,2036.4656982421875,2209.669189453125,24.623298854126148,2184.212263997396,1,8,3,-4.590576171875
2023-08-30 00:00:00+09:00,2249.018721357082,2261.872880205418,2240.2962564242825,2255.44580078125,19036300,2232.491943359375,2163.630615234375,2056.665283203125,2222.78564453125,20.039540707616812,2190.83828125,2,8,3,22.953857421875
2023-08-31 00:00:00+09:00,2263.2500067951664,2317.421102292495,2261.413698473223,2309.15771484375,39487900,2255.44580078125,2218.71923828125,2103.4912109375,2235.7054268973216,38.0452638011715,2197.6938313802084,3,8,3,53.7119140625
2023-09-01 00:00:00+09:00,2281.6129894828155,2318.339154303464,2279.776681241783,2313.289306640625,23445600,2309.15771484375,2213.210693359375,2099.818603515625,2250.002371651786,46.128587557138005,2204.809521484375,4,9,3,4.131591796875
2023-09-04 00:00:00+09:00,2332.1118901888835,2386.742070293702,2331.1937359014078,2384.90576171875,33250800,2313.289306640625,2203.5703125,2100.27783203125,2275.9074358258927,63.39369267460287,2214.297119140625,0,9,3,71.616455078125
2023-09-05 00:00:00+09:00,2387.2007697832178,2395.9232341343486,2354.1472206631424,2377.10107421875,28061100,2384.90576171875,2198.97900390625,2133.790283203125,2301.353445870536,63.11660432453186,2222.407478841146,1,9,3,-7.8046875
2023-09-06 00:00:00+09:00,2393.6280694858665,2445.9628604182385,2392.250838145541,2434.02685546875,31630100,2377.10107421875,2237.08251953125,2152.612548828125,2329.488351004464,72.83852675884857,2231.7879557291667,2,9,3,56.92578125
2023-09-07 00:00:00+09:00,2439.535445293243,2452.8486797519377,2417.4997468788515,2421.17236328125,26184700,2434.02685546875,2232.491943359375,2131.9541015625,2356.442696707589,65.50394851652045,2241.428564453125,3,9,3,-12.8544921875
2023-09-08 00:00:00+09:00,2397.3003107892337,2428.976626653741,2385.364307709854,2389.955078125,30458600,2421.17236328125,2255.44580078125,2130.57666015625,2375.6583077566966,48.446933843650406,2250.07451171875,4,9,3,-31.21728515625
2023-09-11 00:00:00+09:00,2396.8414972735277,2403.72765365336,2374.3467197660766,2382.610107421875,16439600,2389.955078125,2309.15771484375,2120.93603515625,2386.1515066964284,38.595942113984265,2258.796980794271,0,9,3,-7.344970703125
2023-09-12 00:00:00+09:00,2409.2365567369216,2442.2901070580074,2404.645785858993,2439.53564453125,21560000,2382.610107421875,2313.289306640625,2190.715576171875,2404.186697823661,26.463716129892212,2267.0909830729165,1,9,3,56.925537109375
2023-09-13 00:00:00+09:00,2439.5355594990765,2492.7884998268696,2434.0266346375806,2485.90234375,29244700,2439.53564453125,2384.90576171875,2245.34619140625,2418.6147809709823,38.83828617347476,2275.109521484375,2,9,3,46.36669921875
2023-09-14 00:00:00+09:00,2493.24739485606,2531.3507890326487,2473.5070822103576,2523.08740234375,31358600,2485.90234375,2377.10107421875,2297.6806640625,2439.469970703125,50.32733358424315,2282.623079427083,3,9,3,37.18505859375
2023-09-15 00:00:00+09:00,2559.8138564233345,2609.3941821933704,2552.927700066385,2590.572021484375,49241800,2523.08740234375,2434.02685546875,2210.456298828125,2461.833565848214,75.82692196305646,2295.293603515625,4,9,3,67.484619140625
2023-09-19 00:00:00+09:00,2576.7996059417724,2649.3337833404544,2568.9952957153323,2644.283935546875,40156000,2590.572021484375,2421.17236328125,2238.000732421875,2493.7066476004466,99.18155338623862,2308.836376953125,1,9,3,53.7119140625
2023-09-20 00:00:00+09:00,2662.6471472791623,2673.205920449407,2568.077265841316,2569.91357421875,42976800,2644.283935546875,2389.955078125,2243.96875,2519.4150041852677,90.77311780898826,2319.701204427083,2,9,3,-74.370361328125
2023-09-21 00:00:00+09:00,2569.913636535743,2602.9671881310583,2547.8779354722,2557.5185546875,25747000,2569.91357421875,2382.610107421875,2225.146728515625,2544.401925223214,68.07401697457043,2330.780265299479,3,9,3,-12.39501953125
2023-09-22 00:00:00+09:00,2524.4646952168923,2580.931172305759,2511.151460781306,2560.272705078125,28714900,2557.5185546875,2439.53564453125,2199.4384765625,2561.650076729911,49.96145920703335,2342.808072916667,4,9,3,2.754150390625
2023-09-25 00:00:00+09:00,2557.0592883771556,2560.7319049493312,2516.201429011704,2535.482666015625,21522300,2560.272705078125,2485.90234375,2230.1962890625,2568.732979910714,39.94313905664365,2352.9842854817707,0,9,3,-24.7900390625
2023-09-26 00:00:00+09:00,2538.6964966696573,2540.0737280421727,2485.902627389909,2494.166015625,26603400,2535.482666015625,2523.08740234375,2210.915283203125,2564.6013532366073,46.421882743551166,2362.4259765625,1,9,3,-41.316650390625
2023-09-27 00:00:00+09:00,2479.0160066696235,2526.300941611655,2457.898462909104,2523.08740234375,31403100,2494.166015625,2590.572021484375,2221.01513671875,2554.960693359375,47.1315241887982,2372.495052083333,2,9,3,28.92138671875
2023-09-28 00:00:00+09:00,2524.9442789172213,2549.5439198699073,2485.956168728058,2511.9482421875,32137100,2523.08740234375,2644.283935546875,2176.484130859375,2536.055594308036,27.981819705227103,2383.6771891276044,3,9,3,-11.13916015625
2023-09-29 00:00:00+09:00,2523.087867647059,2531.9066074346406,2483.6356107026145,2485.4921875,33276200,2511.9482421875,2569.91357421875,2182.45263671875,2523.9953962053573,29.126305580364324,2393.7785074869794,4,9,3,-26.4560546875
2023-10-02 00:00:00+09:00,2506.842438346088,2549.5436981734974,2491.0615379750884,2494.310546875,28738800,2485.4921875,2557.5185546875,2156.744140625,2514.9656808035716,26.697964541799013,2405.030721028646,0,10,4,8.818359375
2023-10-03 00:00:00+09:00,2487.81278865763,2494.310807135467,2407.0517018616542,2418.191162109375,31775900,2494.310546875,2560.272705078125,2163.630615234375,2494.6683175223216,38.09065543921063,2413.516072591146,1,10,4,-76.119384765625
2023-10-04 00:00:00+09:00,2371.7765706790806,2379.202876966921,2293.8003546567547,2299.834228515625,46063800,2418.191162109375,2535.482666015625,2218.71923828125,2461.0042550223216,78.5992108302632,2416.219905598958,2,10,4,-118.35693359375
2023-10-05 00:00:00+09:00,2346.712967543436,2404.266845703125,2325.826479501614,2404.266845703125,41463500,2299.834228515625,2494.166015625,2213.210693359375,2448.1615164620534,79.61563432384983,2422.588444010417,3,10,4,104.4326171875
2023-10-06 00:00:00+09:00,2380.5952111892343,2417.2625969728083,2354.1389961302,2387.557373046875,28521800,2404.266845703125,2523.08740234375,2203.5703125,2428.8000837053573,74.68468567687275,2428.7213460286457,4,10,4,-16.70947265625
2023-10-10 00:00:00+09:00,2413.549418639265,2451.145092275761,2408.907977449574,2436.29248046875,27455800,2387.557373046875,2511.9482421875,2198.97900390625,2417.992117745536,65.56377112004202,2436.631795247396,1,10,4,48.735107421875
2023-10-11 00:00:00+09:00,2459.964289713787,2488.741230461382,2450.6814056016597,2460.892578125,23177900,2436.29248046875,2485.4921875,2237.08251953125,2414.4778878348216,61.89963637715281,2444.0921305338543,2,10,4,24.60009765625
2023-10-12 00:00:00+09:00,2485.955895015967,2543.509765625,2481.3144538378197,2543.509765625,32321600,2460.892578125,2494.310546875,2232.491943359375,2421.50634765625,74.0715501009515,2454.4593912760415,3,10,4,82.6171875
2023-10-13 00:00:00+09:00,2513.8045672238372,2530.5137556322675,2485.0276316315408,2494.774658203125,24757200,2543.509765625,2418.191162109375,2255.44580078125,2432.446847098214,78.99257389680422,2462.437019856771,4,10,4,-48.735107421875
2023-10-16 00:00:00+09:00,2459.9639433667176,2473.888267574454,2441.862321896661,2469.246826171875,19258100,2494.774658203125,2299.834228515625,2309.15771484375,2456.6486467633927,53.39632086000729,2467.7733235677083,0,10,4,-25.52783203125
2023-10-17 00:00:00+09:00,2511.0201326318306,2524.016170286857,2462.7491356274477,2488.7412109375,22766500,2469.246826171875,2404.266845703125,2313.289306640625,2468.7164132254466,48.94497789964799,2473.621720377604,1,10,4,19.494384765625
2023-10-18 00:00:00+09:00,2483.171047812412,2503.593389140215,2470.175012421992,2477.601318359375,18891100,2488.7412109375,2387.557373046875,2384.90576171875,2481.579833984375,33.43536987175293,2476.711572265625,2,10,4,-11.139892578125
2023-10-19 00:00:00+09:00,2436.7565018017485,2475.7446058305763,2434.8999254194237,2455.322265625,18842300,2477.601318359375,2436.29248046875,2377.10107421875,2484.2983747209823,29.705010835175788,2479.3189453125,3,10,4,-22.279052734375
2023-10-20 00:00:00+09:00,2414.0135663170645,2452.5375282482923,2390.3422162147435,2429.330322265625,23366400,2455.322265625,2460.892578125,2434.02685546875,2479.789481026786,35.650317044711926,2479.162394205729,4,10,4,-25.991943359375
2023-10-23 00:00:00+09:00,2413.549393109435,2442.3263281811246,2400.0892138017093,2422.832275390625,17852100,2429.330322265625,2543.509765625,2421.17236328125,2462.5498395647323,28.07455126608453,2479.217724609375,0,10,4,-6.498046875
2023-10-24 00:00:00+09:00,2455.322700801552,2458.571710046469,2361.5655768768047,2411.22900390625,26740000,2422.832275390625,2494.774658203125,2389.955078125,2450.61474609375,29.7975016179545,2479.92685546875,1,10,4,-11.603271484375
2023-10-25 00:00:00+09:00,2442.326314197887,2472.959825550426,2426.0812702988133,2450.680908203125,18828500,2411.22900390625,2469.246826171875,2382.610107421875,2447.962472098214,28.66750391409316,2482.1958821614585,2,10,4,39.451904296875
2023-10-26 00:00:00+09:00,2429.7947235607326,2439.5417511051023,2386.629315864238,2408.444091796875,22969100,2450.680908203125,2488.7412109375,2439.53564453125,2436.491455078125,25.523394183831865,2481.1594970703127,3,10,4,-42.23681640625
2023-10-27 00:00:00+09:00,2408.908275020875,2454.3944042987255,2408.4441308445703,2449.288818359375,20775500,2408.444091796875,2477.601318359375,2485.90234375,2432.4468122209823,19.441791760002957,2479.9390462239585,4,10,4,40.8447265625
2023-10-30 00:00:00+09:00,2407.0515400398212,2408.9081166229607,2376.8821705638115,2389.4140625,28552500,2449.288818359375,2455.322265625,2523.08740234375,2423.0313546316966,22.27058931204879,2475.4832682291667,0,10,4,-59.874755859375
2023-10-31 00:00:00+09:00,2404.266845703125,2407.051710775368,2344.856390828608,2404.266845703125,32184100,2389.4140625,2429.330322265625,2590.572021484375,2419.450857979911,23.088832069489897,2469.273095703125,1,10,4,14.852783203125
2023-11-01 00:00:00+09:00,2509.6273718639814,2554.6493535674776,2486.420164800323,2517.517822265625,66935200,2404.266845703125,2422.832275390625,2644.283935546875,2432.977364676339,43.82445248688076,2465.04755859375,2,11,4,113.2509765625
2023-11-02 00:00:00+09:00,2610.346923474298,2642.3728725709775,2549.5440346095875,2562.075927734375,62211400,2517.517822265625,2411.22900390625,2569.91357421875,2454.526925223214,63.85694778665976,2464.7863037109373,3,11,4,44.55810546875
2023-11-06 00:00:00+09:00,2636.3387175805956,2660.9383570228088,2621.0219609467645,2641.908447265625,48988800,2562.075927734375,2450.680908203125,2557.5185546875,2481.845145089286,95.16591273772347,2467.599300130208,0,11,4,79.83251953125
2023-11-07 00:00:00+09:00,2645.6217878955904,2649.334941282111,2616.3807049767447,2628.91259765625,27050700,2641.908447265625,2408.444091796875,2560.272705078125,2513.340645926339,102.98597044621133,2469.8872965494793,1,11,4,-12.995849609375
2023-11-08 00:00:00+09:00,2656.2971495143047,2673.006340040692,2559.291015625,2559.291015625,32626900,2628.91259765625,2449.288818359375,2535.482666015625,2529.055245535714,99.93065931524919,2470.680908203125,2,11,4,-69.62158203125
2023-11-09 00:00:00+09:00,2594.5656627800577,2616.844580814663,2554.649267968057,2615.4521484375,23116200,2559.291015625,2389.4140625,2494.166015625,2561.3464006696427,82.24207556486871,2474.723779296875,3,11,4,56.1611328125
2023-11-10 00:00:00+09:00,2571.822816792276,2613.131647453621,2571.3586726275416,2601.9921875,23638200,2615.4521484375,2404.266845703125,2523.08740234375,2589.5928780691966,44.675875218998186,2477.353938802083,4,11,4,-13.4599609375
2023-11-13 00:00:00+09:00,2629.840894846024,2641.444499217918,2606.1695419273606,2614.98828125,19390400,2601.9921875,2517.517822265625,2511.9482421875,2603.5172293526784,31.80278520944401,2480.788606770833,0,11,4,12.99609375
2023-11-14 00:00:00+09:00,2640.980323132803,2660.9385224113107,2634.0181605937883,2639.587890625,25175900,2614.98828125,2562.075927734375,2485.4921875,2614.5903669084823,28.266332682667723,2485.9251302083335,1,11,4,24.599609375
2023-11-15 00:00:00+09:00,2673.9344511872405,2690.64364060622,2654.904541015625,2654.904541015625,29788400,2639.587890625,2641.908447265625,2494.310546875,2616.446951729911,30.68316625641041,2491.2782633463544,2,11,4,15.316650390625
2023-11-16 00:00:00+09:00,2654.9047571720866,2689.7155712958465,2653.0481804188194,2672.542236328125,21411300,2654.904541015625,2628.91259765625,2418.191162109375,2622.679757254464,37.34544533129558,2499.756632486979,3,11,4,17.6376953125
2023-11-17 00:00:00+09:00,2636.338597936474,2685.07373046875,2630.7688685042135,2685.07373046875,24794700,2672.542236328125,2559.291015625,2299.834228515625,2640.6487165178573,31.577377374181374,2512.59794921875,4,11,4,12.531494140625
2023-11-20 00:00:00+09:00,2685.0740404746516,2692.0362030687947,2569.9662855848132,2580.6416015625,46342000,2685.07373046875,2615.4521484375,2404.266845703125,2635.67578125,38.24408620291938,2518.4771077473956,0,11,4,-104.43212890625
2023-11-21 00:00:00+09:00,2585.2828215157965,2592.7091276458236,2525.40822834245,2538.868408203125,36142900,2580.6416015625,2601.9921875,2387.557373046875,2626.6580984933034,52.35060258996807,2523.5208089192706,1,11,4,-41.773193359375
2023-11-22 00:00:00+09:00,2532.3705726303374,2581.569854283346,2516.5896709680515,2532.834716796875,31006900,2538.868408203125,2614.98828125,2436.29248046875,2614.921875,63.43761144419064,2526.7388834635417,2,11,4,-6.03369140625
2023-11-24 00:00:00+09:00,2585.282997569568,2612.2033591241525,2575.0718259454156,2601.9921875,29415500,2532.834716796875,2639.587890625,2460.892578125,2609.5510602678573,62.5870436675867,2531.442203776042,4,11,4,69.157470703125
2023-11-27 00:00:00+09:00,2599.207292136733,2601.9921570925935,2563.932336029163,2571.358642578125,22122900,2601.9921875,2654.904541015625,2543.509765625,2597.6159319196427,60.42546337226896,2532.370499674479,0,11,4,-30.633544921875
2023-11-28 00:00:00+09:00,2571.358650996767,2580.1773900525322,2539.796848060345,2557.434326171875,22163500,2571.358642578125,2672.542236328125,2494.774658203125,2581.171944754464,51.66429633292327,2534.4591552734373,1,11,4,-13.92431640625
2023-11-29 00:00:00+09:00,2571.3587050833517,2608.026094560172,2547.2232082125333,2601.528076171875,36001000,2557.434326171875,2685.07373046875,2469.246826171875,2569.2368512834823,27.799469155586184,2538.8685302734375,2,11,4,44.09375
2023-11-30 00:00:00+09:00,2608.490030640544,2617.772913311863,2586.675256362945,2594.1015625,49146600,2601.528076171875,2580.6416015625,2488.7412109375,2571.1597028459823,29.15237823354094,2542.3805419921873,3,11,4,-7.426513671875
2023-12-01 00:00:00+09:00,2616.8447837843055,2638.195415223482,2601.992170609226,2629.8408203125,26774000,2594.1015625,2538.868408203125,2477.601318359375,2584.15576171875,32.44901116589252,2547.4551920572917,4,12,4,35.7392578125
2023-12-04 00:00:00+09:00,2601.063787792175,2601.5279319370343,2547.687211133342,2569.037841796875,30495700,2629.8408203125,2532.834716796875,2455.322265625,2589.32763671875,24.916840916828395,2551.245711263021,0,12,4,-60.802978515625
2023-12-05 00:00:00+09:00,2571.358504481512,2584.8186843786175,2546.758865359216,2556.041748046875,24512600,2569.037841796875,2601.9921875,2429.330322265625,2582.7632882254466,26.990796603786503,2555.4694254557294,1,12,4,-12.99609375
2023-12-06 00:00:00+09:00,2571.8224684422116,2626.591472462457,2560.2188658955492,2624.270751953125,27896600,2556.041748046875,2571.358642578125,2422.832275390625,2590.3221609933034,30.45178239983418,2562.184041341146,2,12,4,68.22900390625
2023-12-07 00:00:00+09:00,2599.2071479692254,2610.3466071748076,2576.9282295580606,2594.1015625,26610300,2624.270751953125,2557.434326171875,2411.22900390625,2595.5603376116073,26.784544811254904,2568.279793294271,3,12,4,-30.169189453125
2023-12-08 00:00:00+09:00,2516.589402466162,2525.8722848065017,2466.461837828326,2488.276611328125,55312000,2594.1015625,2601.528076171875,2450.680908203125,2579.3815569196427,48.21200482153597,2569.5329833984374,4,12,4,-105.824951171875
2023-12-11 00:00:00+09:00,2507.306833284484,2521.2311585341204,2497.5598056097388,2511.484130859375,31081400,2488.276611328125,2594.1015625,2408.444091796875,2567.5790666852677,53.79695611690719,2572.9676513671875,0,12,4,23.20751953125
2023-12-12 00:00:00+09:00,2531.442195803422,2539.3326463587314,2489.205078125,2489.205078125,25316700,2511.484130859375,2629.8408203125,2449.288818359375,2547.4882463727677,52.92312603668428,2574.298193359375,1,12,4,-22.279052734375
2023-12-13 00:00:00+09:00,2480.8507643286393,2489.6695041831285,2454.85868896804,2481.779052734375,20383300,2489.205078125,2569.037841796875,2389.4140625,2535.022705078125,57.112066215255226,2577.3770263671877,2,12,4,-7.426025390625
2023-12-14 00:00:00+09:00,2418.6548152050573,2435.3640021840215,2368.9913983509136,2387.093017578125,43459500,2481.779052734375,2556.041748046875,2404.266845703125,2510.8871721540177,78.45853817363694,2576.8045654296875,3,12,4,-94.68603515625
2023-12-15 00:00:00+09:00,2429.3304284933183,2435.828446452605,2406.123221495866,2414.013671875,32057100,2387.093017578125,2624.270751953125,2517.517822265625,2480.8504464285716,67.26521874412724,2573.354427083333,4,12,4,26.920654296875
2023-12-18 00:00:00+09:00,2404.731004657079,2431.6513671875,2387.093525757838,2431.6513671875,21229700,2414.013671875,2594.1015625,2562.075927734375,2457.6432756696427,46.49799744877453,2569.006941731771,0,12,4,17.6376953125
2023-12-19 00:00:00+09:00,2432.1153534634777,2466.9261648203023,2404.7308485294425,2451.145263671875,24989000,2431.6513671875,2488.276611328125,2641.908447265625,2452.338797433036,44.49577335975614,2562.6481689453126,1,12,4,19.493896484375
2023-12-20 00:00:00+09:00,2474.816629891677,2498.952125907125,2445.1114040265106,2454.394287109375,34125400,2451.145263671875,2511.484130859375,2628.91259765625,2444.18310546875,36.33109428822404,2556.8308919270835,2,12,4,3.2490234375
2023-12-21 00:00:00+09:00,2339.286449353448,2391.73473680919,2316.079242514624,2355.531494140625,47672400,2454.394287109375,2489.205078125,2559.291015625,2425.0868791852677,43.203317068641574,2550.0389078776043,3,12,4,-98.86279296875
2023-12-22 00:00:00+09:00,2339.2866397245134,2366.6711460228757,2319.7925843934754,2335.573486328125,38330200,2355.531494140625,2481.779052734375,2615.4521484375,2404.200369698661,46.44724721612856,2540.709619140625,4,12,4,-19.9580078125
2023-12-25 00:00:00+09:00,2343.9279233746797,2369.91999539626,2334.180896366587,2355.0673828125,19273800,2335.573486328125,2387.093017578125,2601.9921875,2399.6252790178573,49.86473263465448,2532.478792317708,0,12,4,19.493896484375
2023-12-26 00:00:00+09:00,2360.636849803842,2362.0292820785985,2339.7503656824947,2358.7802734375,17223900,2355.0673828125,2414.013671875,2614.98828125,2391.734793526786,51.550007544790084,2523.938525390625,1,12,4,3.712890625
2023-12-27 00:00:00+09:00,2374.097204263756,2398.232698813456,2364.3501776186845,2397.7685546875,26896000,2358.7802734375,2431.6513671875,2639.587890625,2386.8943917410716,48.688613764771574,2515.877880859375,2,12,4,38.98828125
2023-12-28 00:00:00+09:00,2371.776545708168,2388.4857346798894,2356.923933288861,2372.704833984375,17822300,2397.7685546875,2451.145263671875,2654.904541015625,2375.6886160714284,39.618324482836336,2506.471223958333,3,12,4,-25.063720703125
2023-12-29 00:00:00+09:00,2387.5571378594864,2427.937672656099,2384.7722733907544,2404.73046875,26860500,2372.704833984375,2454.394287109375,2672.542236328125,2368.5937848772323,24.88024636371533,2497.5441650390626,4,12,4,32.025634765625
2024-01-04 00:00:00+09:00,2418.1911445053074,2446.039794921875,2387.5576290470826,2446.039794921875,29812900,2404.73046875,2355.531494140625,2685.07373046875,2381.5235421316966,37.35231056808301,2489.5763671875,3,1,1,41.309326171875
2024-01-05 00:00:00+09:00,2453.9300324960527,2513.804625685383,2453.9300324960527,2507.770751953125,30515500,2446.039794921875,2335.573486328125,2580.6416015625,2406.1231515066966,54.71461644779275,2487.1473388671875,4,1,1,61.73095703125
2024-01-09 00:00:00+09:00,2520.302893419839,2521.2311817783734,2471.5677545968038,2500.808837890625,30486100,2507.770751953125,2355.0673828125,2538.868408203125,2426.943359375,59.56293005085745,2485.8786865234374,1,1,1,-6.9619140625
2024-01-10 00:00:00+09:00,2491.52578125,2554.6493852459016,2487.3484839267417,2548.1513671875,33701200,2500.808837890625,2358.7802734375,2532.834716796875,2453.9963727678573,66.09156773670703,2486.3892415364585,2,1,1,47.342529296875
2024-01-11 00:00:00+09:00,2624.2711003943336,2661.866777637337,2624.2711003943336,2640.052001953125,49003100,2548.1513671875,2397.7685546875,2601.9921875,2488.6082938058034,90.62542508890172,2487.6579020182294,3,1,1,91.900634765625
2024-01-12 00:00:00+09:00,2673.4706005463518,2676.255465755254,2618.2374405697865,2633.55419921875,34169200,2640.052001953125,2372.704833984375,2571.358642578125,2525.872488839286,88.6314164693818,2489.7310872395833,4,1,1,-6.497802734375
2024-01-15 00:00:00+09:00,2649.3345234635462,2650.262811663779,2627.055606657966,2645.1572265625,4866000,2633.55419921875,2404.73046875,2557.434326171875,2560.219168526786,80.02995969813277,2492.6551839192707,0,1,1,11.60302734375
