Date,Open,High,Low,Close,Volume,Lag_1,Lag_7,Lag_30,Rolling_Mean_7,Rolling_STD_7,Rolling_Mean_30,Day_of_Week,Month,Quarter,Target
2023-10-03 00:00:00+09:00,2487.8125374880037,2494.3105553098007,2407.0514588456695,2418.19091796875,31775900,2494.310791015625,2560.27294921875,2163.63037109375,2494.668282645089,38.090777451135374,2413.516064453125,1,10,4,2299.834228515625
2023-10-04 00:00:00+09:00,2371.7765706790806,2379.202876966921,2293.8003546567547,2299.834228515625,46063800,2418.19091796875,2535.482666015625,2218.719482421875,2461.004220145089,78.59925253203738,2416.2198893229165,2,10,4,2404.2666015625
2023-10-05 00:00:00+09:00,2346.7127292471046,2404.2666015625,2325.826243326195,2404.2666015625,41463500,2299.834228515625,2494.165771484375,2213.2109375,2448.1614815848216,79.615714875345,2422.588411458333,3,10,4,2387.557373046875
2023-10-06 00:00:00+09:00,2380.5952111892343,2417.2625969728083,2354.1389961302,2387.557373046875,28521800,2404.2666015625,2523.087646484375,2203.569580078125,2428.8000139508927,74.68470962789704,2428.721337890625,4,10,4,2436.29248046875
2023-10-10 00:00:00+09:00,2413.549418639265,2451.145092275761,2408.907977449574,2436.29248046875,27455800,2387.557373046875,2511.9482421875,2198.97900390625,2417.9920479910716,65.56378498776773,2436.631787109375,1,10,4,2460.892333984375
2023-10-11 00:00:00+09:00,2459.964045665256,2488.740983557944,2450.6811624740667,2460.892333984375,23177900,2436.29248046875,2485.491943359375,2237.08251953125,2414.4778180803573,61.89966261627388,2444.0921142578127,2,10,4,2543.509765625
2023-10-12 00:00:00+09:00,2485.955895015967,2543.509765625,2481.3144538378197,2543.509765625,32321600,2460.892333984375,2494.310791015625,2232.491943359375,2421.5062430245534,74.07153975623616,2454.459375,3,10,4,2494.77490234375
2023-10-13 00:00:00+09:00,2513.804813226744,2530.514003270349,2485.027874818314,2494.77490234375,24757200,2543.509765625,2418.19091796875,2255.44580078125,2432.4468122209823,78.99260586596277,2462.43701171875,4,10,4,2469.246826171875
2023-10-16 00:00:00+09:00,2459.9639433667176,2473.888267574454,2441.862321896661,2469.246826171875,19258100,2494.77490234375,2299.834228515625,2309.15771484375,2456.648611886161,53.39638659671271,2467.7733154296875,0,10,4,2488.740966796875
2023-10-17 00:00:00+09:00,2511.019886305687,2524.0159226858273,2462.7488940365943,2488.740966796875,22766500,2469.246826171875,2404.2666015625,2313.28955078125,2468.716378348214,48.94498942009995,2473.6216959635417,1,10,4,2477.6015625
2023-10-18 00:00:00+09:00,2483.1712925018733,2503.593635842076,2470.175255830836,2477.6015625,18891100,2488.740966796875,2387.557373046875,2384.905517578125,2481.579833984375,33.435397549070366,2476.711564127604,2,10,4,2455.32275390625
2023-10-19 00:00:00+09:00,2436.7569863908907,2475.745098173145,2434.900409639355,2455.32275390625,18842300,2477.6015625,2436.29248046875,2377.10107421875,2484.2984444754466,29.70496260546106,2479.318953450521,3,10,4,2429.330322265625
2023-10-20 00:00:00+09:00,2414.0135663170645,2452.5375282482923,2390.3422162147435,2429.330322265625,23366400,2455.32275390625,2460.892333984375,2434.02685546875,2479.7895856584823,35.65026558219313,2479.16240234375,4,10,4,2422.832763671875
2023-10-23 00:00:00+09:00,2413.5498795198755,2442.326820391074,2400.089697499476,2422.832763671875,17852100,2429.330322265625,2543.509765625,2421.17236328125,2462.5500139508927,28.074445746105685,2479.2177490234376,0,10,4,2411.22900390625
2023-10-24 00:00:00+09:00,2455.322700801552,2458.571710046469,2361.5655768768047,2411.22900390625,26740000,2422.832763671875,2494.77490234375,2389.955322265625,2450.6148856026784,29.797423386813087,2479.9268717447917,1,10,4,2450.681396484375
2023-10-25 00:00:00+09:00,2442.326800814542,2472.9603182705964,2426.0817536787554,2450.681396484375,18828500,2411.22900390625,2469.246826171875,2382.610107421875,2447.9626813616073,28.66744537486957,2482.1959147135417,2,10,4,2408.44384765625
2023-10-26 00:00:00+09:00,2429.7944772558235,2439.5415038121505,2386.6290739349465,2408.44384765625,22969100,2450.681396484375,2488.740966796875,2439.535888671875,2436.4916643415177,25.523566169300615,2481.1595133463543,3,10,4,2449.288818359375
2023-10-27 00:00:00+09:00,2408.908275020875,2454.3944042987255,2408.4441308445703,2449.288818359375,20775500,2408.44384765625,2477.6015625,2485.90234375,2432.4469866071427,19.441973830363942,2479.9390625,4,10,4,2389.414306640625
2023-10-30 00:00:00+09:00,2407.0517859825723,2408.9083627554087,2376.8824134239785,2389.414306640625,28552500,2449.288818359375,2455.32275390625,2523.087646484375,2423.031494140625,22.27065485263722,2475.4832845052083,0,10,4,2404.2666015625
2023-10-31 00:00:00+09:00,2404.2666015625,2407.051466351955,2344.856152720801,2404.2666015625,32184100,2389.414306640625,2429.330322265625,2590.57177734375,2419.4509626116073,23.088947286887397,2469.2731119791665,1,10,4,2517.51806640625
2023-11-01 00:00:00+09:00,2509.627615239416,2554.649601308997,2486.4204059251992,2517.51806640625,66935200,2404.2666015625,2422.832763671875,2644.283935546875,2432.9774344308034,43.82457284452317,2465.0475830078126,2,11,4,2562.07568359375
2023-11-02 00:00:00+09:00,2610.346674733922,2642.372620778844,2549.5437916631286,2562.07568359375,62211400,2517.51806640625,2411.22900390625,2569.9130859375,2454.5269601004466,63.85693439319442,2464.786336263021,3,11,4,2641.90869140625
2023-11-06 00:00:00+09:00,2636.338961206518,2660.9386029220013,2621.0222031572544,2641.90869140625,48988800,2562.07568359375,2450.681396484375,2557.5185546875,2481.845145089286,95.16598715807447,2467.5993408203126,0,11,4,2628.91259765625
2023-11-07 00:00:00+09:00,2645.6217878955904,2649.334941282111,2616.3807049767447,2628.91259765625,27050700,2641.90869140625,2408.44384765625,2560.27294921875,2513.3406808035716,102.98599777057042,2469.8873291015625,1,11,4,2559.290771484375
2023-11-08 00:00:00+09:00,2656.296896119891,2673.006085052324,2559.290771484375,2559.290771484375,32626900,2628.91259765625,2449.288818359375,2535.482666015625,2529.055245535714,99.93066876486478,2470.6809326171874,2,11,4,2615.4521484375
2023-11-09 00:00:00+09:00,2594.5656627800577,2616.844580814663,2554.649267968057,2615.4521484375,23116200,2559.290771484375,2389.414306640625,2494.165771484375,2561.346365792411,82.24217211205234,2474.723811848958,3,11,4,2601.992431640625
2023-11-10 00:00:00+09:00,2571.823058102159,2613.1318926394433,2571.3589138938746,2601.992431640625,23638200,2615.4521484375,2404.2666015625,2523.087646484375,2589.5929129464284,44.675921176466275,2477.353971354167,4,11,4,2614.98828125
2023-11-13 00:00:00+09:00,2629.840894846024,2641.444499217918,2606.1695419273606,2614.98828125,19390400,2601.992431640625,2517.51806640625,2511.9482421875,2603.5172293526784,31.802941985528545,2480.788639322917,0,11,4,2639.587646484375
2023-11-14 00:00:00+09:00,2640.980078863389,2660.9382762959244,2634.017916968319,2639.587646484375,25175900,2614.98828125,2562.07568359375,2485.491943359375,2614.5903669084823,28.26639749321476,2485.9251627604167,1,11,4,2654.904541015625
2023-11-15 00:00:00+09:00,2673.9344511872405,2690.64364060622,2654.904541015625,2654.904541015625,29788400,2639.587646484375,2641.90869140625,2494.310791015625,2616.4469168526784,30.683192196421217,2491.278287760417,2,11,4,2672.5419921875
2023-11-16 00:00:00+09:00,2654.904514642671,2689.7153255864123,2653.047938059005,2672.5419921875,21411300,2654.904541015625,2628.91259765625,2418.19091796875,2622.6796875,37.34541910663922,2499.756656901042,3,11,4,2685.07373046875
2023-11-17 00:00:00+09:00,2636.338597936474,2685.07373046875,2630.7688685042135,2685.07373046875,24794700,2672.5419921875,2559.290771484375,2299.834228515625,2640.648681640625,31.5772878317971,2512.5979736328127,4,11,4,2580.641357421875
2023-11-20 00:00:00+09:00,2685.0737864542352,2692.035948389726,2569.9660424541225,2580.641357421875,46342000,2685.07373046875,2615.4521484375,2404.2666015625,2635.675711495536,38.24406553280142,2518.4771321614585,0,11,4,2538.868408203125
2023-11-21 00:00:00+09:00,2585.2828215157965,2592.7091276458236,2525.40822834245,2538.868408203125,36142900,2580.641357421875,2601.992431640625,2387.557373046875,2626.6579938616073,52.35059264317654,2523.5208333333335,1,11,4,2532.834716796875
2023-11-22 00:00:00+09:00,2532.3705726303374,2581.569854283346,2516.5896709680515,2532.834716796875,31006900,2538.868408203125,2614.98828125,2436.29248046875,2614.9217703683034,63.43758065227762,2526.738907877604,2,11,4,2601.992431640625
2023-11-24 00:00:00+09:00,2585.2832401423975,2612.203604222875,2575.0720675601474,2601.992431640625,29415500,2532.834716796875,2639.587646484375,2460.892333984375,2609.551025390625,62.58701659575006,2531.442244466146,4,11,4,2571.3583984375
2023-11-27 00:00:00+09:00,2599.2070453519855,2601.991910043434,2563.932092593637,2571.3583984375,22122900,2601.992431640625,2654.904541015625,2543.509765625,2597.6158621651784,60.42544497649853,2532.3705322265623,0,11,4,2557.434326171875
2023-11-28 00:00:00+09:00,2571.358650996767,2580.1773900525322,2539.796848060345,2557.434326171875,22163500,2571.3583984375,2672.5419921875,2494.77490234375,2581.1719098772323,51.664320877449484,2534.4591796875,1,11,4,2601.528076171875
2023-11-29 00:00:00+09:00,2571.3587050833517,2608.026094560172,2547.2232082125333,2601.528076171875,36001000,2557.434326171875,2685.07373046875,2469.246826171875,2569.23681640625,27.79949730128169,2538.8685546875,2,11,4,2594.101806640625
2023-11-30 00:00:00+09:00,2608.490276135322,2617.7731596802873,2586.6754998046526,2594.101806640625,49146600,2601.528076171875,2580.641357421875,2488.740966796875,2571.159737723214,29.152453013036126,2542.380582682292,3,11,4,2629.8408203125
2023-12-01 00:00:00+09:00,2616.8447837843055,2638.195415223482,2601.992170609226,2629.8408203125,26774000,2594.101806640625,2538.868408203125,2477.6015625,2584.1557965959823,32.44906205159163,2547.455224609375,4,12,4,2569.0380859375
2023-12-04 00:00:00+09:00,2601.0640349762875,2601.528179165255,2547.687453244975,2569.0380859375,30495700,2629.8408203125,2532.834716796875,2455.32275390625,2589.327706473214,24.916865605208386,2551.2457356770833,0,12,4,2556.0419921875
2023-12-05 00:00:00+09:00,2571.358750085119,2584.818931267875,2546.7591086131856,2556.0419921875,24512600,2569.0380859375,2601.992431640625,2429.330322265625,2582.763357979911,26.99076991455123,2555.4694580078126,1,12,4,2624.27099609375
2023-12-06 00:00:00+09:00,2571.822707703479,2626.5917168189835,2560.2191040773127,2624.27099609375,27896600,2556.0419921875,2571.3583984375,2422.832763671875,2590.3223005022323,30.451758566396467,2562.1840657552084,2,12,4,2594.101806640625
2023-12-07 00:00:00+09:00,2599.207392590356,2610.346852844315,2576.928472082439,2594.101806640625,26610300,2624.27099609375,2557.434326171875,2411.22900390625,2595.5605119977677,26.78448366781534,2568.279825846354,3,12,4,2488.276611328125
2023-12-08 00:00:00+09:00,2516.589402466162,2525.8722848065017,2466.461837828326,2488.276611328125,55312000,2594.101806640625,2601.528076171875,2450.681396484375,2579.3817313058034,48.212039125927454,2569.532999674479,4,12,4,2511.484130859375
2023-12-11 00:00:00+09:00,2507.306833284484,2521.2311585341204,2497.5598056097388,2511.484130859375,31081400,2488.276611328125,2594.101806640625,2408.44384765625,2567.5792061941966,53.79701143423139,2572.96767578125,0,12,4,2489.205078125
2023-12-12 00:00:00+09:00,2531.442195803422,2539.3326463587314,2489.205078125,2489.205078125,25316700,2511.484130859375,2629.8408203125,2449.288818359375,2547.4883858816966,52.92324405481799,2574.2982177734375,1,12,4,2481.77880859375
2023-12-13 00:00:00+09:00,2480.850520279333,2489.6692592662944,2454.858447475658,2481.77880859375,20383300,2489.205078125,2569.0380859375,2389.414306640625,2535.022774832589,57.112224801681805,2577.3770345052085,2,12,4,2387.093505859375
2023-12-14 00:00:00+09:00,2418.6553099422913,2435.364500339129,2368.9918829294675,2387.093505859375,43459500,2481.77880859375,2556.0419921875,2404.2666015625,2510.887276785714,78.45852682545996,2576.8045979817707,3,12,4,2414.013671875
2023-12-15 00:00:00+09:00,2429.3304284933183,2435.828446452605,2406.123221495866,2414.013671875,32057100,2387.093505859375,2624.27099609375,2517.51806640625,2480.850516183036,67.2651732591288,2573.354451497396,4,12,4,2431.651123046875
2023-12-18 00:00:00+09:00,2404.7307632192897,2431.651123046875,2387.093286090872,2431.651123046875,21229700,2414.013671875,2594.101806640625,2562.07568359375,2457.6432756696427,46.49787559737829,2569.0069661458333,0,12,4,2451.145263671875
2023-12-19 00:00:00+09:00,2432.1153534634777,2466.9261648203023,2404.7308485294425,2451.145263671875,24989000,2431.651123046875,2488.276611328125,2641.90869140625,2452.338797433036,44.495646025266765,2562.648185221354,1,12,4,2454.394287109375
2023-12-20 00:00:00+09:00,2474.816629891677,2498.952125907125,2445.1114040265106,2454.394287109375,34125400,2451.145263671875,2511.484130859375,2628.91259765625,2444.18310546875,36.33093833777104,2556.830908203125,2,12,4,2355.53173828125
2023-12-21 00:00:00+09:00,2339.2866918103446,2391.734984702124,2316.0794825661947,2355.53173828125,47672400,2454.394287109375,2489.205078125,2559.290771484375,2425.0869140625,43.20312041546983,2550.0389404296875,3,12,4,2335.5732421875
2023-12-22 00:00:00+09:00,2339.286395195747,2366.6708986315703,2319.792341902449,2335.5732421875,38330200,2355.53173828125,2481.77880859375,2615.4521484375,2404.2004045758927,46.447210678836896,2540.7096435546873,4,12,4,2355.067626953125
2023-12-25 00:00:00+09:00,2343.9281663605207,2369.9202410765974,2334.1811383419918,2355.067626953125,19273800,2335.5732421875,2387.093505859375,2601.992431640625,2399.6252790178573,49.8646864276952,2532.4788167317706,0,12,4,2358.780517578125
2023-12-26 00:00:00+09:00,2360.637094136628,2362.0295265555055,2339.750607853469,2358.780517578125,17223900,2355.067626953125,2414.013671875,2614.98828125,2391.7348284040177,51.54993683640712,2523.9385579427085,1,12,4,2397.768798828125
2023-12-27 00:00:00+09:00,2374.097445994166,2398.23294300134,2364.350418356653,2397.768798828125,26896000,2358.780517578125,2431.651123046875,2639.587646484375,2386.8944963727677,48.688589438183264,2515.8779296875,2,12,4,2372.704833984375
2023-12-28 00:00:00+09:00,2371.776545708168,2388.4857346798894,2356.923933288861,2372.704833984375,17822300,2397.768798828125,2451.145263671875,2654.904541015625,2375.688720703125,39.61832911364802,2506.4712727864585,3,12,4,2404.73095703125
2023-12-29 00:00:00+09:00,2387.5576226536864,2427.938165649579,2384.772757619487,2404.73095703125,26860500,2372.704833984375,2454.394287109375,2672.5419921875,2368.5939592633927,24.880406745560325,2497.54423828125,4,12,4,2446.03955078125
2024-01-04 00:00:00+09:00,2418.190903144272,2446.03955078125,2387.557390743596,2446.03955078125,29812900,2404.73095703125,2355.53173828125,2685.07373046875,2381.5236467633927,37.352305006023094,2489.5764322916666,3,1,1,2507.770751953125
2024-01-05 00:00:00+09:00,2453.9300324960527,2513.804625685383,2453.9300324960527,2507.770751953125,30515500,2446.03955078125,2335.5732421875,2580.641357421875,2406.123291015625,54.714505301492146,2487.147412109375,4,1,1,2500.80859375
2024-01-09 00:00:00+09:00,2520.3026473761133,2521.2309356440237,2471.5675133108293,2500.80859375,30486100,2507.770751953125,2355.067626953125,2538.868408203125,2426.943429129464,59.562769699709705,2485.8787516276043,1,1,1,2548.1513671875
2024-01-10 00:00:00+09:00,2491.52578125,2554.6493852459016,2487.3484839267417,2548.1513671875,33701200,2500.80859375,2358.780517578125,2532.834716796875,2453.996407645089,66.09144853529415,2486.389306640625,2,1,1,2640.0517578125
2024-01-11 00:00:00+09:00,2624.2708577130584,2661.866531479375,2624.2708577130584,2640.0517578125,49003100,2548.1513671875,2397.768798828125,2601.992431640625,2488.6082589285716,90.62529540615344,2487.657950846354,3,1,1,2633.553955078125
2024-01-12 00:00:00+09:00,2673.4703527053225,2676.255217656057,2618.237197849084,2633.553955078125,34169200,2640.0517578125,2372.704833984375,2571.3583984375,2525.8724190848216,88.6312515408122,2489.731136067708,4,1,1,2645.157470703125
2024-01-15 00:00:00+09:00,2649.334767989724,2650.263056275635,2627.055849127862,2645.157470703125,4866000,2633.553955078125,2404.73095703125,2557.434326171875,2560.219063895089,80.03001326709624,2492.655240885417,0,1,1,2649.799072265625
2024-01-16 00:00:00+09:00,2649.3349280946204,2663.723397395765,2627.0560078863964,2649.799072265625,23810700,2645.157470703125,2446.03955078125,2601.528076171875,2589.327566964286,67.68222337935218,2494.2642740885417,1,1,1,2651.655517578125
2024-01-17 00:00:00+09:00,2673.4702925345705,2710.6018243753283,2642.3726346179355,2651.655517578125,42925400,2649.799072265625,2507.770751953125,2594.101806640625,2609.8825334821427,60.223213938563305,2496.1827311197917,2,1,1,2721.27734375
2024-01-18 00:00:00+09:00,2673.4704929217123,2751.446715631929,2666.9724743625275,2721.27734375,45748100,2651.655517578125,2500.80859375,2629.8408203125,2641.3780691964284,50.54521246526271,2499.230615234375,3,1,1,2749.589599609375
2024-01-19 00:00:00+09:00,2770.9402278305147,2770.9402278305147,2726.38239502118,2749.589599609375,38896900,2721.27734375,2548.1513671875,2569.0380859375,2670.154959542411,45.73594946339374,2505.2489990234376,4,1,1,2768.15576171875
2024-01-22 00:00:00+09:00,2752.3748603273284,2773.2613474630334,2744.484409631618,2768.15576171875,27665300,2749.589599609375,2640.0517578125,2556.0419921875,2688.4555315290177,56.13115648114351,2512.3194580078125,0,1,1,2776.51025390625
2024-01-23 00:00:00+09:00,2782.0799836031533,2816.42665006739,2757.944488249906,2776.51025390625,40894100,2768.15576171875,2633.553955078125,2624.27099609375,2708.877859933036,58.771011734117494,2517.3940999348956,1,1,1,2747.269287109375
2024-01-24 00:00:00+09:00,2784.8649641250636,2801.574153909814,2740.3071246990626,2747.269287109375,28933300,2776.51025390625,2645.157470703125,2594.101806640625,2723.465262276786,52.67551367977043,2522.4996826171873,2,1,1,2751.446533203125
2024-01-25 00:00:00+09:00,2751.446533203125,2751.446533203125,2751.446533203125,2751.446533203125,28781400,2747.269287109375,2649.799072265625,2488.276611328125,2737.986328125,41.88968239491546,2531.272013346354,3,1,1,2685.07373046875
2024-01-26 00:00:00+09:00,2738.450304194577,2738.450304194577,2681.36057751391,2685.07373046875,33005600,2751.446533203125,2651.655517578125,2511.484130859375,2742.7603585379466,30.86440107752744,2537.0583333333334,4,1,1,2769.5478515625
2024-01-29 00:00:00+09:00,2718.956144537142,2779.2948776866515,2718.0278563348415,2769.5478515625,39361500,2685.07373046875,2721.27734375,2489.205078125,2749.6561453683034,30.656305086501696,2546.4030924479166,0,1,1,2747.269287109375
2024-01-30 00:00:00+09:00,2738.4505480563125,2769.5482068223755,2720.813069950187,2747.269287109375,30914300,2769.5478515625,2749.589599609375,2481.77880859375,2749.3246721540177,30.669685880109927,2555.2527750651043,1,1,1,2784.864990234375
2024-01-31 00:00:00+09:00,2729.1676904296874,2784.864990234375,2728.2394020996094,2784.864990234375,28387200,2747.269287109375,2768.15576171875,2387.093505859375,2751.7117047991073,32.945400774171276,2568.511824544271,2,1,1,2733.808837890625
2024-02-01 00:00:00+09:00,2729.631540854799,2747.7331613433785,2720.812802668055,2733.808837890625,29852200,2784.864990234375,2776.51025390625,2414.013671875,2745.611502511161,31.5104583777912,2579.171663411458,3,2,1,2739.8427734375
2024-02-02 00:00:00+09:00,2750.982232451984,2753.3029530800018,2727.3108820462053,2739.8427734375,24939800,2733.808837890625,2747.269287109375,2431.651123046875,2744.5505719866073,31.570304859093977,2589.444718424479,4,2,1,2777.4384765625
2024-02-05 00:00:00+09:00,2780.687485475591,2791.362800475748,2746.8049639533547,2777.4384765625,29891100,2739.8427734375,2751.446533203125,2451.145263671875,2748.2637067522323,33.955002800658164,2600.3211588541667,0,2,1,2910.183837890625
2024-02-06 00:00:00+09:00,2784.400772488973,2922.2515858627394,2739.842933822705,2910.183837890625,80031600,2777.4384765625,2685.07373046875,2454.394287109375,2780.422293526786,60.420176173427144,2615.5141438802084,1,2,1,3026.219970703125
2024-02-07 00:00:00+09:00,2965.881228955977,3122.761957498562,2961.2397872831193,3026.219970703125,90841000,2910.183837890625,2769.5478515625,2355.53173828125,2817.0897391183034,110.14408728779502,2637.8704182942706,2,2,1,3109.765869140625
2024-02-08 00:00:00+09:00,3091.200102757696,3164.534879970266,3047.5705517578126,3109.765869140625,65539300,3026.219970703125,2747.269287109375,2335.5732421875,2868.8749651227677,149.89038991128697,2663.6768391927085,3,2,1,3084.702392578125
2024-02-09 00:00:00+09:00,3119.0490638165816,3128.3319479350835,3059.6386054581703,3084.702392578125,38909900,3109.765869140625,2784.864990234375,2355.067626953125,2911.7088797433034,164.0545472273167,2687.997998046875,4,2,1,3208.164306640625
2024-02-13 00:00:00+09:00,3124.618361155192,3210.9491714901396,3109.7657486244484,3208.164306640625,50279000,3084.702392578125,2733.808837890625,2358.780517578125,2979.473946707589,175.86738940497582,2716.310791015625,1,2,1,3142.255615234375
2024-02-14 00:00:00+09:00,3205.3792140042237,3215.590384393464,3119.976698021487,3142.255615234375,40613000,3208.164306640625,2739.8427734375,2397.768798828125,3036.961495535714,148.05239863554527,2741.127018229167,2,2,1,3139.47119140625
2024-02-15 00:00:00+09:00,3170.1047068753232,3171.032995222871,3110.694252632272,3139.47119140625,31611400,3142.255615234375,2777.4384765625,2372.704833984375,3088.6804547991073,96.5653160559466,2766.685896809896,3,2,1,3169.17626953125
2024-02-16 00:00:00+09:00,3193.3117654327766,3205.37951338354,3152.467080060962,3169.17626953125,39276000,3139.47119140625,2910.183837890625,2404.73095703125,3125.679373604911,59.14002533808779,2792.1674072265623,4,2,1,3184.02880859375
2024-02-19 00:00:00+09:00,3169.1761960755284,3201.6662859591383,3157.1084484044736,3184.02880859375,18623200,3169.17626953125,3026.219970703125,2446.03955078125,3148.2234933035716,42.70065961426944,2816.767049153646,0,2,1,3169.17626953125
2024-02-20 00:00:00+09:00,3202.5946484718256,3223.9452794616377,3127.4032958555304,3169.17626953125,32113800,3184.02880859375,3109.765869140625,2507.770751953125,3156.710693359375,39.57246519749198,2838.813899739583,1,2,1,3183.100830078125
2024-02-21 00:00:00+09:00,3156.1804672690655,3189.5988486872084,3152.4673137781606,3183.100830078125,27204700,3169.17626953125,3084.702392578125,2500.80859375,3170.7676130022323,24.234771907844056,2861.5569742838543,2,2,1,3268.5029296875
2024-02-22 00:00:00+09:00,3202.5944639085133,3276.8575239411743,3197.0247344060635,3268.5029296875,45277100,3183.100830078125,3208.164306640625,2548.1513671875,3179.3874162946427,43.122920022184125,2885.5686930338543,3,2,1,3309.34765625
